406011130,4,11,634,57,85,0,4,28,28,86,74,0,5,5,16,77,51,18,45,22,24,0,21,65,38,43,12,0,20,13,42,11,64,9,13,0,23,91,17,5,27,46,61,10,6,67,23,25,111,16,52
406011131,0,14,525,54,76,0,0,34,24,65,47,0,9,3,29,81,9,35,31,16,36,0,25,80,33,7,6,0,24,26,26,12,50,10,13,0,15,90,20,6,48,33,59,5,9,50,20,13,93,17,39
406011132,0,7,321,21,51,0,9,11,17,55,37,0,0,0,4,37,4,13,12,18,9,0,17,33,17,0,3,0,13,11,28,8,27,3,8,0,3,48,7,0,14,21,15,0,4,38,11,3,81,13,21
406011133,18,55,60,259,314,6,28,180,168,333,295,7,101,15,79,237,174,120,112,83,163,0,140,379,126,104,80,0,140,79,170,154,237,45,88,0,80,633,125,15,72,56,172,38,19,235,68,195,33,108,270
406011134,0,15,322,32,62,0,0,20,9,58,30,0,9,0,11,36,19,19,28,23,5,0,21,51,22,4,6,0,13,11,18,15,33,8,4,0,15,54,24,0,24,22,33,4,10,37,19,15,85,15,29
406011135,0,0,0,7,0,0,0,0,0,3,0,0,0,0,9,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0
406011136,10,26,4,198,280,10,22,138,96,381,358,17,127,13,179,410,98,146,90,63,98,0,172,458,124,89,78,0,135,35,168,141,126,47,99,6,48,597,126,21,421,79,250,29,13,263,90,72,29,167,174
406011137,0,5,0,75,6,0,0,16,72,0,9,13,0,6,47,120,0,67,0,0,3,0,0,0,0,8,0,0,14,0,4,0,5,0,20,0,0,0,0,9,222,15,33,7,8,17,8,27,0,0,6
406021138,0,11,0,43,41,0,40,8,8,102,29,0,18,0,0,4,8,3,3,9,0,0,41,85,0,17,0,0,8,0,13,3,6,0,3,0,0,20,6,0,9,6,0,0,10,16,0,0,6,0,25
406021139,0,3,0,22,66,0,4,8,7,29,28,0,19,0,12,18,12,14,19,0,7,0,33,44,19,21,8,0,8,4,11,18,13,8,7,0,5,43,7,0,31,9,5,3,4,43,3,0,9,7,14
406021140,0,3,73,21,53,0,5,9,12,27,26,0,0,4,21,64,12,22,19,18,11,0,10,24,13,3,16,0,9,3,3,13,10,3,5,0,3,25,13,3,91,24,34,0,4,34,10,6,58,14,15
406021141,3,5,173,116,73,4,4,18,152,52,70,10,4,11,155,274,45,101,84,25,154,0,22,35,47,58,11,0,25,8,22,16,18,11,47,0,5,57,14,6,399,58,152,29,9,90,68,11,130,24,33
406021142,9,40,35,179,227,0,14,119,41,296,281,0,132,7,49,175,64,97,87,50,52,0,166,381,98,309,44,3,112,22,162,171,119,29,121,0,34,431,108,11,71,58,219,22,5,209,79,15,69,109,104
406021143,4,4,0,144,42,5,4,52,162,78,44,7,3,20,265,478,31,156,33,13,36,0,12,58,39,41,20,0,44,6,63,16,30,11,38,0,17,66,26,16,916,44,83,30,4,95,83,9,3,26,56
407011144,11,18,31,95,197,0,20,57,54,105,121,13,15,3,26,59,91,37,82,68,68,0,56,247,115,4,34,0,50,23,64,48,78,17,32,0,36,244,45,3,17,35,68,3,11,90,36,11,48,52,54
407011145,8,11,306,67,136,0,9,32,44,88,56,6,11,8,14,39,38,20,50,38,21,0,18,83,59,9,76,0,32,8,30,39,41,18,20,0,18,140,40,0,12,24,49,7,3,90,16,21,85,35,54
407011146,0,10,56,67,97,0,4,55,30,148,99,9,20,0,16,52,42,14,37,31,33,0,50,193,72,4,31,0,36,12,53,32,68,12,28,0,32,158,42,0,5,11,55,10,10,44,23,56,43,46,39
407011147,4,20,435,68,70,0,3,32,46,46,13,3,11,0,24,47,15,16,20,46,15,0,5,30,32,0,10,0,22,14,30,8,36,8,15,0,13,52,3,6,25,39,54,3,5,17,15,62,264,17,16
407011148,13,22,43,130,237,3,23,86,34,224,289,12,76,0,49,83,104,53,93,85,82,0,133,337,146,42,86,0,71,36,111,118,141,31,34,0,60,424,106,0,16,29,81,10,5,157,42,28,36,117,108
407011149,8,8,273,56,83,3,4,18,24,59,34,5,4,0,14,23,40,15,43,39,17,0,19,69,52,4,15,0,16,6,28,28,45,6,11,0,26,99,26,0,12,22,24,3,5,41,11,26,65,28,52
407021150,0,9,386,55,48,0,4,15,30,56,16,7,8,0,9,51,26,15,17,14,21,0,5,42,17,85,4,0,24,15,35,14,30,3,10,0,3,15,0,0,66,69,56,0,0,32,10,91,214,14,44
407021151,0,12,283,51,108,0,3,7,23,54,31,0,3,0,13,28,49,10,46,16,16,0,19,55,49,0,6,0,17,11,28,10,43,8,12,0,21,117,33,4,3,13,26,6,4,63,9,14,140,36,32
407021152,0,4,81,67,80,0,6,23,28,93,82,0,15,5,18,82,33,37,34,31,29,0,42,152,37,11,19,0,27,23,45,29,55,16,17,0,19,141,43,3,61,29,45,4,14,75,28,35,36,49,37
407021154,10,14,88,85,145,0,5,91,31,108,122,4,21,4,12,127,53,58,51,48,33,0,39,146,47,14,30,0,59,29,77,29,81,25,30,0,56,265,60,11,16,23,86,9,9,83,30,57,115,52,55
407021155,0,5,510,33,24,0,0,10,23,27,10,0,6,0,8,26,7,9,31,14,4,0,0,14,13,3,10,0,11,5,21,0,26,0,5,0,14,35,7,0,8,38,27,0,0,27,4,204,130,0,10
407021156,0,12,298,51,77,0,0,10,50,50,19,0,0,0,13,55,13,5,32,15,5,0,3,54,25,0,3,0,21,0,39,10,39,3,13,0,23,69,17,0,27,70,44,3,0,31,8,78,252,14,19
407021157,4,12,650,103,114,0,8,52,40,108,101,4,7,5,32,158,40,49,68,47,21,0,23,104,40,9,14,0,43,22,73,36,85,15,49,0,42,182,44,4,33,88,91,20,11,87,28,338,205,35,40
407021158,7,12,264,53,42,0,0,20,25,46,5,0,0,0,20,45,15,27,9,12,0,0,3,14,17,3,6,0,7,12,18,5,12,3,8,0,6,18,0,5,86,24,15,7,0,32,7,49,85,8,38
407021173,4,57,39,229,421,0,33,247,126,256,245,15,101,10,95,362,113,97,130,77,132,0,161,397,226,91,106,4,139,56,198,159,215,41,127,0,102,898,167,6,161,106,237,35,14,237,56,164,71,199,157
407021174,8,42,46,236,184,4,15,117,71,390,346,9,104,10,77,294,150,102,67,37,92,0,123,418,51,18,34,0,124,36,172,130,148,73,89,0,71,446,81,9,131,168,338,39,13,148,30,151,75,37,95
407031159,8,8,230,57,54,0,3,15,23,122,66,0,14,4,31,88,29,37,29,23,27,0,42,129,42,4,10,0,28,12,31,10,24,7,16,0,8,83,17,0,23,45,28,5,9,48,18,112,116,32,25
407031160,6,21,18,111,116,0,10,90,46,93,214,6,102,0,31,113,27,48,26,34,46,0,76,164,55,71,18,0,61,21,103,70,79,35,64,0,30,223,46,0,23,33,59,16,8,93,28,32,31,28,36
407031161,5,8,483,27,41,0,0,17,6,47,52,0,0,0,10,45,3,15,19,24,10,0,25,51,20,7,4,0,20,0,24,8,15,7,8,0,4,57,22,0,12,63,25,0,5,42,3,31,96,10,10
407031162,4,12,151,71,85,0,0,42,24,114,81,3,7,3,18,80,34,32,27,19,47,0,42,162,33,4,8,0,39,15,56,33,46,18,24,0,15,136,34,3,19,49,89,6,6,47,12,122,166,29,34
407031163,0,0,214,21,12,0,0,0,11,0,4,0,0,0,5,14,3,5,4,5,0,0,0,4,4,0,0,0,4,3,12,0,9,5,3,0,0,13,0,0,5,27,5,0,0,6,0,49,94,3,0
407031164,3,14,258,69,73,0,3,15,30,68,39,0,3,4,8,77,17,12,32,29,25,0,28,78,45,13,16,0,25,6,35,25,23,11,11,0,10,83,30,0,13,39,54,10,11,75,19,80,130,18,36
407031165,12,50,74,265,300,0,20,153,69,324,261,15,154,14,84,277,116,108,106,91,106,0,198,483,108,219,75,0,113,46,158,125,149,46,105,0,81,696,142,11,43,70,192,51,22,216,61,832,94,132,156
407031166,4,8,297,60,31,0,7,20,29,21,6,0,6,0,17,41,27,13,20,48,3,0,3,14,6,5,22,4,20,6,25,8,27,4,26,0,4,20,4,3,24,37,45,148,5,24,26,215,241,0,31
407031167,11,21,59,72,133,3,17,52,22,106,72,3,13,0,23,69,48,23,53,10,40,0,39,142,62,13,24,0,36,11,53,41,53,10,30,0,30,280,51,4,17,39,63,11,4,77,19,68,77,63,61
407031168,6,6,236,57,63,0,0,16,18,18,8,4,0,0,17,54,26,11,9,22,10,0,5,19,13,0,4,0,23,4,29,3,27,5,19,0,4,30,4,4,22,107,93,3,5,34,24,202,268,8,14
407031169,0,6,580,48,67,0,5,22,29,78,54,0,6,0,18,49,18,11,32,29,14,0,28,72,36,8,10,0,30,10,40,14,44,15,16,0,17,112,39,3,17,39,55,5,4,47,18,15,207,34,34
407031170,3,7,332,57,103,0,5,28,27,81,68,0,11,0,22,89,29,32,50,33,24,0,37,95,49,56,16,0,33,20,54,31,57,19,20,0,21,138,18,3,22,56,44,5,9,60,13,100,234,20,29
